platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
ebay,v1|358268826338|0,Montbell Down Jacket Mens Large 105 Blue Hood Missing,34.99,GBP,Pre-owned - Good,,,shiretrader1,GB,,https://www.ebay.co.uk/itm/358268826338?_skw=Montbell+Jacket&hash=item536a7c72e2:g:o20AAOSwkR9ni9Oq,,2026-03-16T23:26:40.282059+00:00,Montbell Jacket
ebay,v1|198143190233|0,Montbell Women's Reversible Down Jacket Size L Colorado Parka Quilted Hooded,125.50,GBP,New without tags,,,welo22w,GB,,https://www.ebay.co.uk/itm/198143190233?_skw=Montbell+Jacket&hash=item2e224124d9:g:N3EAAeSwdOlpohfP,,2026-03-16T23:26:40.282064+00:00,Montbell Jacket
ebay,v1|366233524377|0,Montbell Men’s Jacket - Size S – Navy Blue Vintage Down Puffer Sizing Medium Fit,57.90,GBP,Pre-owned - Fair,,,clarkcapital5,GB,,https://www.ebay.co.uk/itm/366233524377?_skw=Montbell+Jacket&hash=item5545381899:g:o4kAAeSwrOlpohhU,,2026-03-16T23:26:40.282068+00:00,Montbell Jacket
ebay,v1|366233516686|0,Montbell Unisex Jacket – Size L - Orange Vintage Goose Down Feathers Lightweight,73.50,GBP,Pre-owned - Excellent,,,clarkcapital5,GB,,https://www.ebay.co.uk/itm/366233516686?_skw=Montbell+Jacket&hash=item554537fa8e:g:jyEAAeSwKbppohTW,,2026-03-16T23:26:40.282073+00:00,Montbell Jacket
ebay,v1|366233514957|0,Montbell Unisex Jacket - Size XL – Light Grey Vintage Down Puffer Lightweight,78.70,GBP,Pre-owned - Excellent,,,clarkcapital5,GB,,https://www.ebay.co.uk/itm/366233514957?_skw=Montbell+Jacket&hash=item554537f3cd:g:LhIAAeSwp25pohSI,,2026-03-16T23:26:40.282077+00:00,Montbell Jacket
ebay,v1|188103430083|0,Montbell Jacket Two Tone Green,105.28,GBP,Pre-owned - Excellent,,,solesector,GB,,https://www.ebay.co.uk/itm/188103430083?_skw=Montbell+Jacket&hash=item2bcbd68fc3:g:RxgAAeSwPQxpof3O,,2026-03-16T23:26:40.282081+00:00,Montbell Jacket
ebay,v1|177903517254|0,Montbell Black Puffer Jacket,59.98,GBP,Pre-owned - Excellent,,,archaz_13,GB,,https://www.ebay.co.uk/itm/177903517254?_skw=Montbell+Jacket&hash=item296be03e46:g:SwEAAeSwX7RpoeFd,,2026-03-16T23:26:40.282086+00:00,Montbell Jacket
ebay,v1|366232640745|0,Vintage Blue Montbell Thermal Insulated Jacket Men’s Size S,78.70,GBP,Pre-owned - Good,,,qbw6v_67,GB,,https://www.ebay.co.uk/itm/366232640745?_skw=Montbell+Jacket&hash=item55452a9ce9:g:474AAeSwCsZpoZvU,,2026-03-16T23:26:40.282096+00:00,Montbell Jacket
ebay,v1|267588581674|0,Montbell Superior Down Jacket Brown Mens Medium (Western Size),170.00,GBP,Pre-owned - Excellent,,,analogueuk,GB,,https://www.ebay.co.uk/itm/267588581674?_skw=Montbell+Jacket&hash=item3e4d85b92a:g:9MoAAeSwqXlpoZiD,,2026-03-16T23:26:40.282101+00:00,Montbell Jacket
ebay,v1|389673669248|0,Vintage rare Montbell 2012 Ex800 Down Puffer Jacket,156.70,GBP,Used,,,kelep3769,GB,,https://www.ebay.co.uk/itm/389673669248?_skw=Montbell+Jacket&hash=item5aba5c5280:g:iFsAAeSwjIRpoEgi,,2026-03-16T23:26:40.282105+00:00,Montbell Jacket
