platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
ebay,v1|257235199169|0,Balenciaga Arena Matte High Top Red Trainers EU 42 UK 8 – Rare 2015 Release,250.29,GBP,Pre-owned - Good,,,jemmarenz,GB,,https://www.ebay.co.uk/itm/257235199169?_skw=Balenciaga+Arena&hash=item3be469a4c1:g:ul0AAeSwWuBpKxPn,,2026-03-09T13:14:57.279065+00:00,Balenciaga Arena
ebay,v1|326886610538|0,Balenciaga Men's Arena Puzzle Red Suede Sneaker Size UK 9,187.90,GBP,Pre-owned - Excellent,,,831f.2015,GB,,https://www.ebay.co.uk/itm/326886610538?_skw=Balenciaga+Arena&hash=item4c1bf5d66a:g:sCIAAeSwVNppJ1SY,,2026-03-09T13:14:57.279070+00:00,Balenciaga Arena
ebay,v1|167950857130|0,Balenciaga Arena Leather High-Top Lace Up Sneakers Red Black Mens Size 45 EU,234.70,GBP,Pre-owned - Good,,,itsrealvalue,GB,,https://www.ebay.co.uk/itm/167950857130?_skw=Balenciaga+Arena&hash=item271aa6b3aa:g:Mq8AAeSwN3tpImUw,,2026-03-09T13:14:57.279074+00:00,Balenciaga Arena
ebay,v1|365984886421|0,Balenciaga Arena Bright Yellow Woven Detail Mens Sneakers EU43 UK9,141.10,GBP,Pre-owned - Fair,,,loveyourlook,GB,,https://www.ebay.co.uk/itm/365984886421?_skw=Balenciaga+Arena&hash=item5536662e95:g:GcsAAeSwnWtpFf~2,,2026-03-09T13:14:57.279078+00:00,Balenciaga Arena
ebay,v1|227071814326|0,Balenciaga Low Arenas Grey,171.00,GBP,New with box,,,traineraguy,GB,,https://www.ebay.co.uk/itm/227071814326?_skw=Balenciaga+Arena&hash=item34de88eab6:g:VxoAAeSwq3FoZCBt,,2026-03-09T13:14:57.279082+00:00,Balenciaga Arena
ebay,v1|286923291885|0,Balenciaga Stingray Arena High Top 43 with Box and Dustbag Excellent Condition,250.30,GBP,Pre-owned - Good,,,faydoug,GB,,https://www.ebay.co.uk/itm/286923291885?_skw=Balenciaga+Arena&hash=item42cdf5fced:g:oPcAAeSwdQlpDff9,,2026-03-09T13:14:57.279086+00:00,Balenciaga Arena
ebay,v1|286923269652|0,"Balenciaga Arena Python Black 42 with Box, Dust bag",250.30,GBP,Pre-owned - Excellent,,,faydoug,GB,,https://www.ebay.co.uk/itm/286923269652?_skw=Balenciaga+Arena&hash=item42cdf5a614:g:~s8AAeSwxeJpDfRz,,2026-03-09T13:14:57.279091+00:00,Balenciaga Arena
ebay,v1|197827402534|0,Balenciaga Pelle Arena Low Cream Size 4 Excellent Condition,104.70,GBP,Pre-owned - Excellent,,,chu8656,GB,,https://www.ebay.co.uk/itm/197827402534?_skw=Balenciaga+Arena&hash=item2e0f6e9b26:g:wZEAAeSwKJxpCPfZ,,2026-03-09T13:14:57.279094+00:00,Balenciaga Arena
ebay,v1|389146744444|0,Women’s Balenciaga Arena Extra Blanc White Trainers Size 3,83.90,GBP,Pre-owned - Good,,,s.pmx1234,GB,,https://www.ebay.co.uk/itm/389146744444?_skw=Balenciaga+Arena&hash=item5a9af4167c:g:KCEAAeSwHzdo~i9~,,2026-03-09T13:14:57.279103+00:00,Balenciaga Arena
ebay,v1|376650355871|0,Balenciaga Arena Mens Sneakers Trainers 9uk 10us 43eu / Original dust bag,89.10,GBP,Pre-owned - Excellent,,,luxury_wishes,GB,,https://www.ebay.co.uk/itm/376650355871?_skw=Balenciaga+Arena&hash=item57b21c549f:g:d3MAAOSwsrdoSZ8k,,2026-03-09T13:14:57.279107+00:00,Balenciaga Arena
