platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
ebay,v1|168145211581|0,Alexander McQueen Modal Scarf Logo Fringed Made in Italy 120x140cm New MadeItaly,228.46,GBP,New with tags,,,jinzh-4991,GB,,https://www.ebay.co.uk/itm/168145211581?_skw=Alexander+Mcqueen+Scarf&hash=item27263c50bd:g:9aoAAeSwevBpiL1t,,2026-03-09T13:14:57.685383+00:00,Alexander Mcqueen Scarf
ebay,v1|117024997401|0,Alexander McQueen Lana Wool blue green Reversible Skull Scarf Fringed Edge New,179.99,GBP,New with tags,,,kaz-sandvika,GB,,https://www.ebay.co.uk/itm/117024997401?_skw=Alexander+Mcqueen+Scarf&hash=item1b3f3bc019:g:BZgAAOSw8D5nQ0~8,,2026-03-09T13:14:57.685386+00:00,Alexander Mcqueen Scarf
ebay,v1|389586928220|0,Authentic Alexander Mcqueen Scarf,92.21,GBP,Pre-owned - Excellent,,,jimbob12578,GB,,https://www.ebay.co.uk/itm/389586928220?_skw=Alexander+Mcqueen+Scarf&hash=item5ab530c25c:g:-XQAAeSwExpphkb~,,2026-03-09T13:14:57.685390+00:00,Alexander Mcqueen Scarf
ebay,v1|306747433560|0,ALEXANDER MCQUEEN Grey Skull Print Scarf - 140cm X 120cm,149.99,GBP,New with tags,,,ezzob_0,GB,,https://www.ebay.co.uk/itm/306747433560?_skw=Alexander+Mcqueen+Scarf&hash=item476b926258:g:f8gAAOSwZzNkkoRd,,2026-03-09T13:14:57.685395+00:00,Alexander Mcqueen Scarf
ebay,v1|306747433562|0,ALEXANDER MCQUEEN Black & White Skull Patterned Scarf - 120cm X 140cm,149.99,GBP,New with tags,,,ezzob_0,GB,,https://www.ebay.co.uk/itm/306747433562?_skw=Alexander+Mcqueen+Scarf&hash=item476b92625a:g:NUwAAOSwFU9l-Ov-,,2026-03-09T13:14:57.685397+00:00,Alexander Mcqueen Scarf
ebay,v1|306747429062|0,ALEXANDER MCQUEEN Red & Black Skull Patterned Scarf 120cm X 140cm,149.99,GBP,New with tags,,,ezzob_0,GB,,https://www.ebay.co.uk/itm/306747429062?_skw=Alexander+Mcqueen+Scarf&hash=item476b9250c6:g:JHMAAOSwPT1kpwfx,,2026-03-09T13:14:57.685401+00:00,Alexander Mcqueen Scarf
ebay,v1|358182320093|0,Alexander McQueen Damien Hirst  Scarf Judecca Circular Butterfly Silk Rare 🦋,260.70,GBP,New with tags,,,aisole-62,GB,,https://www.ebay.co.uk/itm/358182320093?_skw=Alexander+Mcqueen+Scarf&hash=item53655477dd:g:UlAAAeSw78FpgOEE,,2026-03-09T13:14:57.685405+00:00,Alexander Mcqueen Scarf
ebay,v1|127658143882|0,Alexander McQueen Silk Giant Butterfly Skull Scarf,175.00,GBP,New with tags,,,mickfeld,GB,,https://www.ebay.co.uk/itm/127658143882?_skw=Alexander+Mcqueen+Scarf&hash=item1db904b08a:g:vlYAAeSw5B9pfxYF,,2026-03-09T13:14:57.685411+00:00,Alexander Mcqueen Scarf
ebay,v1|127658086710|0,Alexander McQueen Wool Skull Scarf 138x138cm BNWT,175.00,GBP,New with tags,,,mickfeld,GB,,https://www.ebay.co.uk/itm/127658086710?_skw=Alexander+Mcqueen+Scarf&hash=item1db903d136:g:SZsAAeSwV2dpfwfx,,2026-03-09T13:14:57.685414+00:00,Alexander Mcqueen Scarf
ebay,v1|127658081318|0,Alexander McQueen Skull Scarf Cream/ Butter Yellow 104x120cm BNWT,150.00,GBP,New with tags,,,mickfeld,GB,,https://www.ebay.co.uk/itm/127658081318?_skw=Alexander+Mcqueen+Scarf&hash=item1db903bc26:g:YtIAAeSwmehpfwa~,,2026-03-09T13:14:57.685417+00:00,Alexander Mcqueen Scarf
ebay,v1|198066492263|0,"Alexander McQueen Abstract Skull Silk-Blend Scarf, Black & Yellow 104x120cm",167.10,GBP,New with tags,,,lhd-fashion,GB,,https://www.ebay.co.uk/itm/198066492263?_skw=Alexander+Mcqueen+Scarf&hash=item2e1daed367:g:zXwAAeSwTwVpa4kV,,2026-03-09T13:14:57.685420+00:00,Alexander Mcqueen Scarf
ebay,v1|147123163979|0,Alexander McQueen Silk Skull Scarf In White. Full Size.,156.70,GBP,Pre-owned - Excellent,,,wilmul-28,GB,,https://www.ebay.co.uk/itm/147123163979?_skw=Alexander+Mcqueen+Scarf&hash=item224139534b:g:Ky8AAeSw8nNpeopD,,2026-03-09T13:14:57.685424+00:00,Alexander Mcqueen Scarf
ebay,v1|177812791633|0,Alexander McQueen scarf shawl,90.00,GBP,New with tags,,,greve158,GB,,https://www.ebay.co.uk/itm/177812791633?_skw=Alexander+Mcqueen+Scarf&hash=item296677e151:g:3JMAAeSwNn9peMhS,,2026-03-09T13:14:57.685427+00:00,Alexander Mcqueen Scarf
ebay,v1|177810657321|0,ALEXANDER McQUEEN Grey Biker Skull Scarf Shawl Wrap 140 x 120cm UNISEX NEW + TAG,129.99,GBP,New with tags,,,british-emporium-clothing,GB,,https://www.ebay.co.uk/itm/177810657321?_skw=Alexander+Mcqueen+Scarf&hash=item2966575029:g:OH4AAOSwy5hkkpve,,2026-03-09T13:14:57.685431+00:00,Alexander Mcqueen Scarf
ebay,v1|389542277027|0,"Alexander McQueen Giant 140cm Skull Floral Silk Scarf Black, Red And White",156.70,GBP,Pre-owned - Excellent,,,guiltytreasures65,GB,,https://www.ebay.co.uk/itm/389542277027?_skw=Alexander+Mcqueen+Scarf&hash=item5ab2876fa3:g:SXkAAeSwLU1pd78q,,2026-03-09T13:14:57.685434+00:00,Alexander Mcqueen Scarf
ebay,v1|298094548934|0,Alexander McQueen Silk Skull Scarf,68.30,GBP,Pre-owned - Excellent,,,amha6653,GB,,https://www.ebay.co.uk/itm/298094548934?_skw=Alexander+Mcqueen+Scarf&hash=item4567d1d7c6:g:T7UAAeSwvOBpdgEi,,2026-03-09T13:14:57.685437+00:00,Alexander Mcqueen Scarf
ebay,v1|127643745541|0,Alexander McQueen Silk Skull Scarf Ivory Black BNWT with McQueen gift box,135.00,GBP,New with tags,,,mickfeld,GB,,https://www.ebay.co.uk/itm/127643745541?_skw=Alexander+Mcqueen+Scarf&hash=item1db828fd05:g:qWgAAeSwLPFpKW50,,2026-03-09T13:14:57.685440+00:00,Alexander Mcqueen Scarf
ebay,v1|188116687340|0,Alexander McQueen Black Cashmere Scarf Men Women Logo Embroidered Italy 180cm,156.70,GBP,Pre-owned - Good,,,berti.brown,GB,,https://www.ebay.co.uk/itm/188116687340?_skw=Alexander+Mcqueen+Scarf&hash=item2bcca0d9ec:g:oDsAAeSwhPZpdNzC,,2026-03-09T13:14:57.685444+00:00,Alexander Mcqueen Scarf
ebay,v1|397521407796|0,Alexander McQueen Chiffon Scarf 104x120 Ivory/Black Skulls 100% Silk New & Tags,117.18,GBP,New with tags,,,highendhub,GB,,https://www.ebay.co.uk/itm/397521407796?_skw=Alexander+Mcqueen+Scarf&hash=item5c8e1f4f34:g:QDEAAeSwAsRpcVYZ,,2026-03-09T13:14:57.685448+00:00,Alexander Mcqueen Scarf
ebay,v1|127621920774|0,Alexander McQueen Marbled Waterlily Filcoupe Silk Mix Scarf BNWT W/ Gift Box,205.00,GBP,New with tags,,,mickfeld,GB,,https://www.ebay.co.uk/itm/127621920774?_skw=Alexander+Mcqueen+Scarf&hash=item1db6dbf806:g:sBgAAeSwFJJpIwEw,,2026-03-09T13:14:57.685457+00:00,Alexander Mcqueen Scarf
ebay,v1|127617655135|0,ALEXANDER McQUEEN CRYSTAL SPINE SKULL SCARF BLACK GREY 68 x 190cm RRP £320 #D2,119.99,GBP,New with imperfections,,,pier_lux,GB,,https://www.ebay.co.uk/itm/127617655135?_skw=Alexander+Mcqueen+Scarf&hash=item1db69ae15f:g:A8MAAeSw-hppZAXN,,2026-03-09T13:14:57.685461+00:00,Alexander Mcqueen Scarf
ebay,v1|277641237256|0,Alexander McQueen Skull Scarf New with Tags,79.99,GBP,New with tags,,,derkyderky,GB,,https://www.ebay.co.uk/itm/277641237256?_skw=Alexander+Mcqueen+Scarf&hash=item40a4b51308:g:LHkAAeSwWP1pYmIi,,2026-03-09T13:14:57.685465+00:00,Alexander Mcqueen Scarf
ebay,v1|257302061401|0,"Alexander McQueen Navy Blue Silk Skull Scarf 100% Silk, Made in Italy BNWT & bag",172.30,GBP,New with tags,,,loutawadrous,GB,,https://www.ebay.co.uk/itm/257302061401?_skw=Alexander+Mcqueen+Scarf&hash=item3be865e159:g:STsAAeSwYONpYjzE,,2026-03-09T13:14:57.685468+00:00,Alexander Mcqueen Scarf
ebay,v1|157600413932|0,"Alexander McQueen silk scarf/ shawl, bikers flowers and skulls BNWT",187.90,GBP,New with tags,,,87kristi,GB,,https://www.ebay.co.uk/itm/157600413932?_skw=Alexander+Mcqueen+Scarf&hash=item24b1b778ec:g:rFIAAeSws9FpX89W,,2026-03-09T13:14:57.685473+00:00,Alexander Mcqueen Scarf
